TRANSFO TG_806PV 806PV 806 0 4 0 0 100.0000 0 300 1 ;
TRANSFO TG_303W 303W 303 0 12 0 0 100.0000 0 600 1 ;
TRANSFO TG_808PV 808PV 808 0 11 0 0 100.0000 0 200 1 ;
TRFO T_867 867 872 867 0 3 0 100.0000 800 80 120 19 0.02 1 1 ;
TRFO T_CBTSA1 493 493a 493a 0 11 0 102.2222 1200 80 120 19 0.02 1 1 ;
TRFO T_DDTSG3 682 682a 682a 0 3 0 100.0000 920 80 120 19 0.02 1 1 ;
TRFO T_ELTS 143 304 143 0 7 0 100.0000 200 80 120 19 0.02 1 1 ;
TRFO T_KTSA1 142 142a 142a 0 8 0 100.0000 2250 80 120 23 0.02 1 1 ;
TRFO T_LYPS 275 775 275 0 8 0 100.0000 2500 80 120 19 0.02 1 1 ;
TRFO T_ROTSA1 191 191a 191a 0 11 0 100.0000 2000 80 120 19 0.02 1 1 ;
TRFO T_SMTSF2 195 195b 195b 0 5 0 100.0000 1200 80 120 19 0.02 1 1 ;
TRFO T_SMTSH1 195b 195a 195a 0 5 0 100.0000 2100 80 120 19 0.02 1 1 ;
TRFO T_YSW 865 143 865 0 4 0 100.0000 800 80 120 19 0.02 1 1 ;
TRFO TG_143W 143W 143 143W 0 10 0 100.0000 100 80 120 19 0.02 1 1 ;
TRFO TG_147G 147G 147 147G 0 12 0 100.0000 1000 80 120 19 0.02 1 1 ;
TRFO TG_199G 199G 199 199G 0 7 0 100.0000 120 80 120 19 0.02 1 1 ;
TRFO TG_213PV 213PV 213 213PV 0 10 0 100.0000 120 80 120 19 0.02 1 1 ;
TRFO TG_276G 276G 276 276G 0 10 0 100.0000 800 80 120 19 0.02 1 1 ;
TRFO TG_279 279 271 279 0 8 0 100.0000 800 80 120 19 0.02 1 1 ;
TRFO TG_280 280 271 280 0 6 0 100.0000 800 80 120 19 0.02 1 1 ;
TRFO TG_302W 302W 302 302W 0 3 0 100.0000 300 80 120 19 0.02 1 1 ;
TRFO TG_304W 304W 304 304W 0 8 0 100.0000 150 80 120 19 0.02 1 1 ;
TRFO TG_35G 35G 35 35G 0 7 0 100.0000 2500 80 120 19 0.02 1 1 ;
TRFO TG_364W 364W 364 364W 0 12 0 100.0000 330 80 120 19 0.02 1 1 ;
TRFO TG_41W 41W 41 41W 0 3 0 102.2222 200 80 120 19 0.02 1 1 ;
TRFO TG_610 610 271 610 0 9 0 100.0000 700 80 120 19 0.02 1 1 ;
TRFO TG_610W 610W 610 610W 0 9 0 100.0000 120 80 120 19 0.02 1 1 ;
TRFO TG_617W 617W 617 617W 0 11 0 100.0000 700 80 120 19 0.02 1 1 ;
TRFO TG_620G 620G 620 620G 0 9 0 100.0000 600 80 120 19 0.02 1 1 ;
TRFO TG_620W 620W 620 620W 0 5 0 100.0000 400 80 120 19 0.02 1 1 ;
TRFO TG_621W 621W 621 621W 0 10 0 100.0000 430 80 120 19 0.02 1 1 ;
TRFO TG_682G 682G 682 682G 0 3 0 100.0000 2000 80 120 19 0.02 1 1 ;
TRFO TG_736G 736G 736 736G 0 11 0 100.0000 300 80 120 19 0.02 1 1 ;
TRFO TG_738G 738G 736 738G 0 6 0 100.0000 100 80 120 19 0.02 1 1 ;
TRFO TG_739G 739G 739 739G 0 4 0 100.0000 185 80 120 19 0.02 1 1 ;
TRFO TG_742G 742G 742 742G 0 5 0 100.0000 350 80 120 19 0.02 1 1 ;
TRFO TG_774G 774G 774 774G 0 6 0 100.0000 1500 80 120 19 0.02 1 1 ;
TRFO TG_775G 775G 775 775G 0 9 0 100.0000 300 80 120 19 0.02 1 1 ;
TRFO TG_865W 865W 865 865W 0 9 0 100.0000 330 80 120 19 0.02 1 1 ;
TRFO TG_866W 866W 866 866W 0 12 0 100.0000 160 80 120 19 0.02 1 1 ;
TRFO TG_867W 867W 867 867W 0 4 0 100.0000 600 80 120 19 0.02 1 1 ;
TRFO TG_868W 868W 868 868W 0 2 0 100.0000 200 80 120 19 0.02 1 1 ;
TRFO TG_870W 870W 195 870W 0 4 0 100.0000 800 80 120 19 0.02 1 1 ;
TRFO TG_681G 681G 681 681G 0 3 0 100.0000 300 80 120 19 0.02 1 1 ;
LINE 1 679 553 20.472029 45.627209 357.378498 318.303986 1 ;
LINE 2 75 213 15.626731 34.828210 272.794539 512.047974 1 ;
LINE 3 302 875 2.810166 6.263181 49.056826 414.881989 1 ;
LINE 4 682a 213 25.480589 56.790080 444.812517 333.022003 1 ;
LINE 5 141 195 7.272762 18.198557 113.081702 2598.000000 1 ;
LINE 6 141 195 7.270247 18.192267 113.042628 2651.000000 1 ;
LINE 7 141 142 2.017448 5.048237 31.368606 1949.000000 1 ;
LINE 8 142 195 4.915407 12.299772 76.427989 2598.000000 1 ;
LINE 9 142a 194 2.760163 6.151737 48.183936 613.000000 1 ;
LINE 10 142a 194 2.785418 6.208025 48.624814 925.000000 1 ;
LINE 11 861 142a 11.248288 25.069718 196.360421 300.000000 1 ;
LINE 12 861 142a 11.281331 25.143364 196.937262 602.000000 1 ;
LINE 13 272 191 23.004260 57.563325 357.685442 3276.000000 1 ;
LINE 14 493 191 3.566047 8.923283 55.447248 2771.000000 1 ;
LINE 15 493 272 19.451522 48.673347 302.445133 3276.000000 1 ;
LINE 16 191a 194 7.949885 17.718375 138.780486 591.000000 1 ;
LINE 17 192 194 2.665258 5.940217 46.527190 733.268005 1 ;
LINE 18 193 194 4.292685 9.572752 74.979291 734.447998 1 ;
LINE 19 272 195 25.895785 64.798758 402.644773 2858.000000 1 ;
LINE 20 194 198 16.657462 37.125462 290.787932 599.606018 1 ;
LINE 21 862 141 10.585190 26.487213 164.585526 2522.000000 1 ;
LINE 22 862 141 10.578968 26.471642 164.488774 2522.000000 1 ;
LINE 23 863 864 6.236185 13.898951 108.864564 400.000000 1 ;
LINE 24 617 862a 22.584072 50.334444 394.248267 395.515991 1 ;
LINE 25 868 302 19.394516 43.225695 338.568463 457.000000 1 ;
LINE 26 195b 682 37.892301 89.404032 624.849475 955.726990 1 ;
LINE 27 195b 682 37.919112 89.467290 625.291594 957.560974 1 ;
LINE 28 273 276 0.197975 0.484000 3.456027 800.000000 1 ;
LINE 29 273 276 0.184269 0.484000 3.216775 800.000000 1 ;
LINE 30 274 277 0.571197 1.273059 9.971335 314.000000 1 ;
LINE 33 272 195 25.872195 64.739725 402.277966 2858.000000 1 ;
LINE 34 272 275 2.374627 5.942007 36.922280 3554.465088 1 ;
LINE 35 272 275 2.423215 6.063587 37.677752 3571.980957 1 ;
LINE 36 272 275 2.464585 6.167105 38.320988 3573.998047 1 ;
LINE 37 275 88 0.555275 2.500000 8.633781 2000.000000 1 ;
LINE 38 275 774 0.233500 2.500000 3.631168 2000.000000 1 ;
LINE 40 682 681 6.913718 16.312399 114.008210 1018.491028 1 ;
LINE 41 143 862a 7.275930 16.216292 127.015308 750.000000 1 ;
LINE 42 735 682a 6.254326 13.939382 109.181246 310.428009 1 ;
LINE 43 735 737 1.629576 3.631931 28.447372 359.315002 1 ;
LINE 44 735 738 0.481030 1.072099 8.397295 97.000000 1 ;
LINE 45 303 869 11.837868 26.383749 206.652670 750.000000 1 ;
LINE 46 735 682a 6.252580 13.935491 109.150764 311.084991 1 ;
LINE 47 735 739 7.067836 15.752499 123.382616 230.000000 1 ;
LINE 48 553 808 28.716036 64.001110 501.293444 292.828003 1 ;
LINE 49 364 873 34.954692 77.905568 610.201139 369.000000 1 ;
LINE 50 863 861 5.233992 11.665305 91.369364 600.000000 1 ;
LINE 51 861 862a 1.247427 2.780214 21.776229 1670.526316 1 ;
LINE 52 302 862a 10.729407 23.913258 187.302370 412.000000 1 ;
LINE 53 618 872 32.129935 80.398408 499.577458 3248.000000 1 ;
LINE 54 619 862 10.250269 25.649142 159.377948 2598.000000 1 ;
LINE 55 40 41 5.382588 13.468792 83.692024 1386.000000 1 ;
